date,stocks,budget,bought_stocks,cost,total_cost,budget_after_trans,stocks_after_trans
2023-06-08,432443,537777.6178498503,17778,1.0707440376281738,19226.04437596321,518551.5734738871,450221
2023-06-09,450221,518551.5734738871,10499,1.078271746635437,11433.982818604707,507117.59065528243,460720
2023-06-12,460720,507117.59065528243,12528,1.0750954151153564,13603.483314170837,493514.1073411116,473248
2023-06-13,473248,493514.1073411116,11244,1.0762988328933716,12222.9231178236,481291.184223288,484492
2023-06-14,484492,481291.184223288,10422,1.078934907913208,11357.106206374168,469934.0780169138,494914
2023-06-15,494914,469934.0780169138,5281,1.084304690361023,5783.475200494528,464150.60281641927,500195
2023-06-16,500195,464150.60281641927,-1113,1.0945948362350464,-1206.1012122023105,465356.7040286216,499082
2023-06-19,499082,465356.7040286216,-6409,1.0942115783691406,-6942.673985710144,472299.37801433174,492673
2023-06-20,492673,472299.37801433174,-3941,1.0924304723739624,-4262.215806709528,476561.5938210413,488732
2023-06-21,488732,476561.5938210413,-7602,1.0920368432998655,-8218.647441937921,484780.2412629792,481130
2023-06-22,481130,484780.2412629792,-15179,1.0992635488510132,-16518.864193929432,501299.10545690864,465951
2023-06-23,465951,501299.10545690864,-9238,1.0958904027938845,-10022.597185599805,511321.70264250843,456713
2023-06-26,456713,511321.70264250843,-6578,1.0906671285629272,-7102.664287970066,518424.3669304785,450135
2023-06-27,450135,518424.3669304785,-5638,1.091048002243042,-6089.815350279808,524514.1822807583,444497
2023-06-28,444497,524514.1822807583,-10715,1.0957223176956177,-11623.257987767458,536137.4402685257,433782
2023-06-29,433782,536137.4402685257,-5837,1.0915838479995728,-6307.859171565771,542445.2994400915,427945
2023-06-30,427945,542445.2994400915,1210,1.086802959442139,1328.1818967342379,541117.1175433572,429155
2023-07-03,429155,541117.1175433572,-1809,1.0907504558563232,-1953.4358988976478,543070.5534422549,427346
2023-07-04,427346,543070.5534422549,-2406,1.091309905052185,-2599.434715240002,545669.9881574949,424940
2023-07-05,424940,545669.9881574949,-1342,1.0884946584701538,-1446.152233350277,547116.1403908452,423598
2023-07-06,423598,547116.1403908452,1367,1.0856584310531616,1498.9360260021688,545617.2043648431,424965
2023-07-07,424965,545617.2043648431,-1760,1.0890636444091797,-1897.5844940185548,547514.7888588617,423205
2023-07-10,423205,547514.7888588617,-7363,1.0969723463058472,-7996.237311991453,555511.0261708531,415842
2023-07-11,415842,555511.0261708531,-11133,1.100594401359558,-12130.388295632602,567641.4144664856,404709
2023-07-12,404709,567641.4144664856,-12963,1.101406455039978,-14134.756557916402,581776.171024402,391746
2023-07-13,391746,581776.171024402,-27743,1.1144545078277588,-30609.128296558858,612385.2993209609,364003
2023-07-14,364003,612385.2993209609,-37080,1.1223469972610474,-41200.46039185524,653585.7597128161,326923
2023-07-17,326923,653585.7597128161,-38660,1.1227755546569824,-42972.43791360855,696558.1976264246,288263
2023-07-18,288263,696558.1976264246,-42183,1.123759627342224,-46929.51683657526,743487.7144629998,246080
2023-07-19,246080,743487.7144629998,-41896,1.1228890419006348,-46574.1137064743,790061.8281694741,204184
2023-07-20,204184,790061.8281694741,-40902,1.120523452758789,-45373.33376209259,835435.1619315668,163282
2023-07-21,163282,835435.1619315668,-32685,1.113709807395935,-36037.589004188776,871472.7509357556,130597
2023-07-24,130597,871472.7509357556,-28670,1.112532615661621,-31577.34699010849,903050.097925864,101927
2023-07-25,101927,903050.097925864,-20665,1.1063170433044434,-22633.42128288746,925683.5192087515,81262
2023-07-26,81262,925683.5192087515,-18388,1.1050456762313845,-20116.38409559727,945799.9033043488,62874
2023-07-27,62874,945799.9033043488,-16355,1.1078368425369265,-17937.484844094517,963737.3881484433,46519
2023-07-28,46519,963737.3881484433,-6691,1.0978755950927734,-7272.42675069809,971009.8148991414,39828
2023-07-31,39828,971009.8148991414,-8094,1.1024264097213743,-8833.808966681956,979843.6238658234,31734
2023-08-01,31734,979843.6238658234,-5937,1.0997591018676758,-6463.977089910507,986307.6009557339,25797
2023-08-02,25797,986307.6009557339,-8714,1.100788116455078,-9496.344970321654,995803.9459260555,17083
2023-08-03,17083,995803.9459260555,-4266,1.0944151878356934,-4622.087439393998,1000426.0333654495,12817
2023-08-04,12817,1000426.0333654495,-2977,1.095158338546753,-3227.6835101151464,1003653.7168755647,9840
2023-08-07,9840,1003653.7168755647,-7104,1.1002674102783203,-7738.136685791015,1011391.8535613556,2736
2023-08-08,2736,1011391.8535613556,-2736,1.100315809249878,-2980.3594135665894,1014372.2129749221,0
2023-08-09,0,1014372.2129749221,0,1.0958904027938845,0.0,1014372.2129749221,0
2023-08-10,0,1014372.2129749221,0,1.0977671146392822,0.0,1014372.2129749221,0
2023-08-11,0,1014372.2129749221,0,1.0981649160385132,0.0,1014372.2129749221,0
2023-08-14,0,1014372.2129749221,0,1.094439148902893,0.0,1014372.2129749221,0
2023-08-15,0,1014372.2129749221,0,1.0909883975982666,0.0,1014372.2129749221,0
2023-08-16,0,1014372.2129749221,0,1.0904173851013184,0.0,1014372.2129749221,0
2023-08-17,0,1014372.2129749221,0,1.0874884128570557,0.0,1014372.2129749221,0
2023-08-18,0,1014372.2129749221,0,1.0874648094177246,0.0,1014372.2129749221,0
2023-08-21,0,1014372.2129749221,0,1.087559461593628,0.0,1014372.2129749221,0
2023-08-22,0,1014372.2129749221,0,1.0898351669311523,0.0,1014372.2129749221,0
2023-08-23,0,1014372.2129749221,678,1.0846692323684692,742.7597969412803,1013629.4531779808,678
2023-08-24,678,1013629.4531779808,4,1.086578607559204,4.389777574539185,1013625.0634004063,682
2023-08-25,682,1013625.0634004063,5645,1.07991361618042,6157.073486971855,1007467.9899134344,6327
2023-08-28,6327,1007467.9899134344,6259,1.0797386169433594,6825.664843482971,1000642.3250699514,12586
2023-08-29,12586,1000642.3250699514,5322,1.082555651664734,5818.974789941311,994823.35028001,17908
2023-08-30,17908,994823.35028001,2478,1.0869210958480835,2720.3243802666666,992103.0258997433,20386
2023-08-31,20386,992103.0258997433,-3242,1.0932546854019165,-3508.888373172283,995611.9142729156,17144
2023-09-01,17144,995611.9142729156,3750,1.0844104290008545,4107.204499840736,991504.7097730748,20894
2023-09-04,20894,991504.7097730748,11343,1.07758629322052,12345.291937240363,979159.4178358344,32237
2023-09-05,32237,979159.4178358344,9277,1.0794472694396973,10114.172641777992,969045.2451940564,41514
2023-09-06,41514,969045.2451940564,15811,1.0726161003112793,17128.724493641854,951916.5207004145,57325
2023-09-07,57325,951916.5207004145,16868,1.0724204778671265,18270.484506869318,933646.0361935452,74193
2023-09-08,74193,933646.0361935452,19659,1.0697818994522097,21241.1507849443,912404.8854086009,93852
2023-09-11,93852,912404.8854086009,18786,1.071811318397522,20336.397901690005,892068.4875069109,112638
2023-09-12,112638,892068.4875069109,16002,1.0750375986099243,17374.77916948557,874693.7083374254,128640
2023-09-13,128640,874693.7083374254,17017,1.075326681137085,18481.822474238874,856211.8858631864,145657
2023-09-14,145657,856211.8858631864,19385,1.073422074317932,21016.369779759643,835195.5160834268,165042
2023-09-15,165042,835195.5160834268,27775,1.0637166500091553,29840.17725354433,805355.3388298824,192817
