date,stocks,budget,bought_stocks,cost,total_cost,budget_after_trans,stocks_after_trans
2023-06-09,329641,645239.3416102513,2962,1.078271746635437,3225.779322669506,642013.5622875819,332603
2023-06-12,332603,642013.5622875819,4054,1.0750954151153564,4402.021181006432,637611.5411065754,336657
2023-06-13,336657,637611.5411065754,3200,1.0762988328933716,3478.597827911377,634132.943278664,339857
2023-06-14,339857,634132.943278664,2207,1.078934907913208,2405.0214351820946,631727.921843482,342064
2023-06-15,342064,631727.921843482,486,1.084304690361023,532.2418003106118,631195.6800431714,342550
2023-06-16,342550,631195.6800431714,-1888,1.0945948362350464,-2045.9291003036499,633241.6091434751,340662
2023-06-19,340662,633241.6091434751,-2006,1.0942115783691406,-2173.038541946411,635414.6476854215,338656
2023-06-20,338656,635414.6476854215,-1325,1.0924304723739624,-1432.9956721365452,636847.6433575581,337331
2023-06-21,337331,636847.6433575581,-1721,1.0920368432998655,-1860.6014532458778,638708.2448108039,335610
2023-06-22,335610,638708.2448108039,-3127,1.0992635488510132,-3403.023146084547,642111.2679568884,332483
2023-06-23,332483,642111.2679568884,-2202,1.0958904027938845,-2389.019160282612,644500.287117171,330281
2023-06-26,330281,644500.287117171,-940,1.0906671285629272,-1014.97482984066,645515.2619470117,329341
2023-06-27,329341,645515.2619470117,-724,1.091048002243042,-782.0195660877228,646297.2815130994,328617
2023-06-28,328617,646297.2815130994,-2264,1.0957223176956177,-2455.9081739902495,648753.1896870896,326353
2023-06-29,326353,648753.1896870896,-923,1.0915838479995728,-997.4565727865696,649750.6462598762,325430
2023-06-30,325430,649750.6462598762,1699,1.086802959442139,1864.943010373116,647885.703249503,327129
2023-07-03,327129,647885.703249503,164,1.0907504558563232,180.6719055080414,647705.031343995,327293
2023-07-04,327293,647705.031343995,600,1.091309905052185,661.3338024616241,647043.6975415334,327893
2023-07-05,327893,647043.6975415334,3133,1.0884946584701538,3444.356302636862,643599.3412388965,331026
2023-07-06,331026,643599.3412388965,5546,1.0856584310531616,6081.272275207043,637518.0689636894,336572
2023-07-07,336572,637518.0689636894,2259,1.0890636444091797,2484.7967204475403,635033.2722432419,338831
2023-07-10,338831,635033.2722432419,-2331,1.0969723463058472,-2531.4721138465407,637564.7443570885,336500
2023-07-11,336500,637564.7443570885,-3730,1.100594401359558,-4064.16494590044,641628.9093029889,332770
2023-07-12,332770,641628.9093029889,-3920,1.101406455039978,-4274.338170719147,645903.247473708,328850
2023-07-13,328850,645903.247473708,-6391,1.1144545078277588,-7051.253971931934,652954.50144564,322459
2023-07-14,322459,652954.50144564,-7216,1.1223469972610474,-8017.867372913361,660972.3688185534,315243
2023-07-17,315243,660972.3688185534,-7691,1.1227755546569824,-8548.914122958184,669521.2829415116,307552
2023-07-18,307552,669521.2829415116,-8356,1.123759627342224,-9296.234091610906,678817.5170331225,299196
2023-07-19,299196,678817.5170331225,-8485,1.1228890419006348,-9432.436385321616,688249.9534184441,290711
2023-07-20,290711,688249.9534184441,-8332,1.120523452758789,-9242.839394302368,697492.7928127465,282379
2023-07-21,282379,697492.7928127465,-7042,1.113709807395935,-7764.317019045353,705257.1098317918,275337
2023-07-24,275337,705257.1098317918,-6806,1.112532615661621,-7496.178012371063,712753.2878441629,268531
2023-07-25,268531,712753.2878441629,-4862,1.1063170433044434,-5325.124329900742,718078.4121740636,263669
2023-07-26,263669,718078.4121740636,-3926,1.1050456762313845,-4295.025231635572,722373.4374056992,259743
2023-07-27,259743,722373.4374056992,-3813,1.1078368425369265,-4181.940061787368,726555.3774674865,255930
2023-07-28,255930,726555.3774674865,1462,1.0978755950927734,1621.1450612258911,724934.2324062607,257392
2023-07-31,257392,724934.2324062607,-114,1.1024264097213743,-124.4198446011543,725058.6522508619,257278
2023-08-01,257278,725058.6522508619,2102,1.0997591018676758,2334.810568447113,722723.8416824148,259380
2023-08-02,259380,722723.8416824148,974,1.100788116455078,1082.8893016815184,721640.9523807332,260354
2023-08-03,260354,721640.9523807332,4843,1.0944151878356934,5353.255282235145,716287.6970984981,265197
2023-08-04,265197,716287.6970984981,4649,1.095158338546753,5142.305027062893,711145.3920714352,269846
2023-08-07,269846,711145.3920714352,1805,1.1002674102783203,2005.842502307892,709139.5495691274,271651
2023-08-08,271651,709139.5495691274,1655,1.100315809249878,1839.2328909516334,707300.3166781757,273306
2023-08-09,273306,707300.3166781757,3581,1.0958904027938845,3963.6273677289496,703336.6893104467,276887
2023-08-10,276887,703336.6893104467,1992,1.0977671146392822,2208.6196132850646,701128.0696971617,278879
2023-08-11,278879,701128.0696971617,1932,1.0981649160385132,2142.8711639642715,698985.1985331974,280811
2023-08-14,280811,698985.1985331974,3959,1.094439148902893,4376.213436411619,694608.9850967858,284770
2023-08-15,284770,694608.9850967858,5736,1.0909883975982666,6320.488543109894,688288.496553676,290506
2023-08-16,290506,688288.496553676,5933,1.0904173851013184,6534.140809264183,681754.3557444118,296439
2023-08-17,296439,681754.3557444118,7895,1.0874884128570557,8671.57822970152,673082.7775147103,304334
2023-08-18,304334,673082.7775147103,7567,1.0874648094177246,8311.134674992561,664771.6428397178,311901
2023-08-21,311901,664771.6428397178,6894,1.087559461593628,7572.611277508736,657199.031562209,318795
2023-08-22,318795,657199.031562209,4841,1.0898351669311523,5328.650963544846,651870.3805986642,323636
2023-08-23,323636,651870.3805986642,8460,1.0846692323684692,9268.064722895622,642602.3158757685,332096
2023-08-24,332096,642602.3158757685,6994,1.086578607559204,7675.526089081764,634926.7897866868,339090
2023-08-25,339090,634926.7897866868,10663,1.07991361618042,11630.270078225136,623296.5197084616,349753
2023-08-28,349753,623296.5197084616,10816,1.0797386169433594,11795.237409667969,611501.2822987937,360569
2023-08-29,360569,611501.2822987937,8862,1.082555651664734,9689.544266903402,601811.7380318902,369431
2023-08-30,369431,601811.7380318902,4373,1.0869210958480835,4800.637011665106,597011.1010202251,373804
2023-08-31,373804,597011.1010202251,490,1.0932546854019165,541.0517438054085,596470.0492764197,374294
2023-09-01,374294,596470.0492764197,5672,1.0844104290008545,6212.283712825775,590257.765563594,379966
2023-09-04,379966,590257.765563594,12227,1.07758629322052,13307.40408327937,576950.3614803145,392193
2023-09-05,392193,576950.3614803145,8322,1.0794472694396973,9072.991778039932,567877.3697022746,400515
